58,Impasse des Coquelicots,1400,L'Abergement-Clémenciat
67,Impasse des Coquelicots,1400,L'Abergement-Clémenciat
70,Impasse des Coquelicots,1400,L'Abergement-Clémenciat
144,Route du Domaine Neuf,1400,L'Abergement-Clémenciat
154,Route du Domaine Neuf,1400,L'Abergement-Clémenciat
186,Route du Domaine Neuf,1400,L'Abergement-Clémenciat
318,Route du Domaine Neuf,1400,L'Abergement-Clémenciat
544,Route du Domaine Neuf,1400,L'Abergement-Clémenciat
118,Route de Dompierre,1400,L'Abergement-Clémenciat
250,Rue des Écoliers,1400,L'Abergement-Clémenciat
54,Rue des Écoliers,1400,L'Abergement-Clémenciat
31,Impasse des Églantiers,1400,L'Abergement-Clémenciat
46,Impasse des Églantiers,1400,L'Abergement-Clémenciat
50,Impasse des Églantiers,1400,L'Abergement-Clémenciat
53,Impasse des Églantiers,1400,L'Abergement-Clémenciat
34,Chemin du Fayard,1400,L'Abergement-Clémenciat
349,Chemin du Fayard,1400,L'Abergement-Clémenciat
97,Chemin de la Féole,1400,L'Abergement-Clémenciat
104,Route de la Fontaine,1400,L'Abergement-Clémenciat
120,Route de la Fontaine,1400,L'Abergement-Clémenciat
158,Route de la Fontaine,1400,L'Abergement-Clémenciat
174,Route de la Fontaine,1400,L'Abergement-Clémenciat
176,Route de la Fontaine,1400,L'Abergement-Clémenciat
19,Route de la Fontaine,1400,L'Abergement-Clémenciat
203,Route de la Fontaine,1400,L'Abergement-Clémenciat
204,Route de la Fontaine,1400,L'Abergement-Clémenciat
256,Route de la Fontaine,1400,L'Abergement-Clémenciat
291,Route de la Fontaine,1400,L'Abergement-Clémenciat
313,Route de la Fontaine,1400,L'Abergement-Clémenciat
317,Route de la Fontaine,1400,L'Abergement-Clémenciat
328,Route de la Fontaine,1400,L'Abergement-Clémenciat
35,Route de la Fontaine,1400,L'Abergement-Clémenciat
381,Route de la Fontaine,1400,L'Abergement-Clémenciat
414,Route de la Fontaine,1400,L'Abergement-Clémenciat
452,Route de la Fontaine,1400,L'Abergement-Clémenciat
495,Route de la Fontaine,1400,L'Abergement-Clémenciat
59,Route de la Fontaine,1400,L'Abergement-Clémenciat
80,Route de la Fontaine,1400,L'Abergement-Clémenciat
931,Route de la Fontaine,1400,L'Abergement-Clémenciat
977,Route de la Fontaine,1400,L'Abergement-Clémenciat
420,Route de la Fraze,1400,L'Abergement-Clémenciat
549BIS,Route de la Fraze,1400,L'Abergement-Clémenciat
629,Route de la Fraze,1400,L'Abergement-Clémenciat
103,Route des Garaudes,1400,L'Abergement-Clémenciat
105,Route des Garaudes,1400,L'Abergement-Clémenciat
106,Route des Garaudes,1400,L'Abergement-Clémenciat
144,Route des Garaudes,1400,L'Abergement-Clémenciat
173,Route des Garaudes,1400,L'Abergement-Clémenciat
175,Route des Garaudes,1400,L'Abergement-Clémenciat
177,Route des Garaudes,1400,L'Abergement-Clémenciat
179,Route des Garaudes,1400,L'Abergement-Clémenciat
192,Route des Garaudes,1400,L'Abergement-Clémenciat
194,Route des Garaudes,1400,L'Abergement-Clémenciat
196,Route des Garaudes,1400,L'Abergement-Clémenciat
226,Route des Garaudes,1400,L'Abergement-Clémenciat
251,Route des Garaudes,1400,L'Abergement-Clémenciat
257,Route des Garaudes,1400,L'Abergement-Clémenciat
272,Route des Garaudes,1400,L'Abergement-Clémenciat
288,Route des Garaudes,1400,L'Abergement-Clémenciat
295,Route des Garaudes,1400,L'Abergement-Clémenciat
327,Route des Garaudes,1400,L'Abergement-Clémenciat
328,Route des Garaudes,1400,L'Abergement-Clémenciat
349,Route des Garaudes,1400,L'Abergement-Clémenciat
362,Route des Garaudes,1400,L'Abergement-Clémenciat
419,Route des Garaudes,1400,L'Abergement-Clémenciat
455,Route des Garaudes,1400,L'Abergement-Clémenciat
493,Route des Garaudes,1400,L'Abergement-Clémenciat
510,Route des Garaudes,1400,L'Abergement-Clémenciat
665,Route des Garaudes,1400,L'Abergement-Clémenciat
72,Chemin de la Genette,1400,L'Abergement-Clémenciat
73,Chemin de la Genette,1400,L'Abergement-Clémenciat
88,Chemin des Grandes Rayes,1400,L'Abergement-Clémenciat
141,Route des Grands Champs,1400,L'Abergement-Clémenciat
154,Route des Grands Champs,1400,L'Abergement-Clémenciat
18,Route des Grands Champs,1400,L'Abergement-Clémenciat
198,Route des Grands Champs,1400,L'Abergement-Clémenciat
230,Route des Grands Champs,1400,L'Abergement-Clémenciat
251,Route des Grands Champs,1400,L'Abergement-Clémenciat
32,Route des Grands Champs,1400,L'Abergement-Clémenciat
356,Route des Grands Champs,1400,L'Abergement-Clémenciat
70,Route des Grands Champs,1400,L'Abergement-Clémenciat
709,Route des Grands Champs,1400,L'Abergement-Clémenciat
737,Route des Grands Champs,1400,L'Abergement-Clémenciat
36,Chemin des Gravelles,1400,L'Abergement-Clémenciat
54,Route du Guillermet,1400,L'Abergement-Clémenciat
916,Route du Guillermet,1400,L'Abergement-Clémenciat
1202,Route d'Illiat,1400,L'Abergement-Clémenciat
1516,Route d'Illiat,1400,L'Abergement-Clémenciat
1550,Route d'Illiat,1400,L'Abergement-Clémenciat
1600,Route d'Illiat,1400,L'Abergement-Clémenciat
1636,Route d'Illiat,1400,L'Abergement-Clémenciat
1668,Route d'Illiat,1400,L'Abergement-Clémenciat
819,Route d'Illiat,1400,L'Abergement-Clémenciat
118,Impasse des Lilas,1400,L'Abergement-Clémenciat
119,Impasse des Lilas,1400,L'Abergement-Clémenciat
154,Impasse des Lilas,1400,L'Abergement-Clémenciat
159,Impasse des Lilas,1400,L'Abergement-Clémenciat
190,Impasse des Lilas,1400,L'Abergement-Clémenciat
56,Impasse des Lilas,1400,L'Abergement-Clémenciat
82,Impasse des Lilas,1400,L'Abergement-Clémenciat
175,Chemin de Maud,1400,L'Abergement-Clémenciat
300,Chemin de Maud,1400,L'Abergement-Clémenciat
302,Chemin de Maud,1400,L'Abergement-Clémenciat
60,Chemin de Maud,1400,L'Abergement-Clémenciat
24,Impasse des Merles,1400,L'Abergement-Clémenciat
39,Impasse des Merles,1400,L'Abergement-Clémenciat
47,Impasse des Merles,1400,L'Abergement-Clémenciat
48,Impasse des Merles,1400,L'Abergement-Clémenciat
52,Impasse des Merles,1400,L'Abergement-Clémenciat
57,Impasse des Merles,1400,L'Abergement-Clémenciat
1,Route du Mont,1400,L'Abergement-Clémenciat
29,Route du Mont,1400,L'Abergement-Clémenciat
553,Route du Mont,1400,L'Abergement-Clémenciat
71,Route du Mont,1400,L'Abergement-Clémenciat
925,Route du Mont,1400,L'Abergement-Clémenciat
102,Rue de Munetville,1400,L'Abergement-Clémenciat
149,Rue de Munetville,1400,L'Abergement-Clémenciat
185,Rue de Munetville,1400,L'Abergement-Clémenciat
194,Rue de Munetville,1400,L'Abergement-Clémenciat
198,Rue de Munetville,1400,L'Abergement-Clémenciat
258,Rue de Munetville,1400,L'Abergement-Clémenciat
282,Rue de Munetville,1400,L'Abergement-Clémenciat
288,Rue de Munetville,1400,L'Abergement-Clémenciat
307,Rue de Munetville,1400,L'Abergement-Clémenciat
314,Rue de Munetville,1400,L'Abergement-Clémenciat
334,Rue de Munetville,1400,L'Abergement-Clémenciat
358,Rue de Munetville,1400,L'Abergement-Clémenciat
362,Rue de Munetville,1400,L'Abergement-Clémenciat
384,Rue de Munetville,1400,L'Abergement-Clémenciat
390,Rue de Munetville,1400,L'Abergement-Clémenciat
408,Rue de Munetville,1400,L'Abergement-Clémenciat
414,Rue de Munetville,1400,L'Abergement-Clémenciat
59,Rue de Munetville,1400,L'Abergement-Clémenciat
77,Rue de Munetville,1400,L'Abergement-Clémenciat
135,Rue des Mûriers,1400,L'Abergement-Clémenciat
14,Rue des Mûriers,1400,L'Abergement-Clémenciat
145,Rue des Mûriers,1400,L'Abergement-Clémenciat
36,Rue des Mûriers,1400,L'Abergement-Clémenciat
37,Rue des Mûriers,1400,L'Abergement-Clémenciat
43,Rue des Mûriers,1400,L'Abergement-Clémenciat
67,Rue des Mûriers,1400,L'Abergement-Clémenciat
82,Rue des Mûriers,1400,L'Abergement-Clémenciat
966,Route de Neuville,1400,L'Abergement-Clémenciat
14,Chemin de la Nicolière,1400,L'Abergement-Clémenciat
295,Chemin de la Nicolière,1400,L'Abergement-Clémenciat
309,Chemin de la Nicolière,1400,L'Abergement-Clémenciat
140,Chemin de l'Ordre,1400,L'Abergement-Clémenciat
168,Chemin de l'Ordre,1400,L'Abergement-Clémenciat
380,Chemin de l'Ordre,1400,L'Abergement-Clémenciat
5,Chemin de l'Ordre,1400,L'Abergement-Clémenciat
33,Impasse du Panoramique,1400,L'Abergement-Clémenciat
34,Impasse du Panoramique,1400,L'Abergement-Clémenciat
35,Impasse du Panoramique,1400,L'Abergement-Clémenciat
37,Impasse du Panoramique,1400,L'Abergement-Clémenciat
39,Impasse du Panoramique,1400,L'Abergement-Clémenciat
46,Impasse du Panoramique,1400,L'Abergement-Clémenciat
679,Chemin du Panoyer,1400,L'Abergement-Clémenciat
2,Impasse des Pavots,1400,L'Abergement-Clémenciat
38,Impasse des Pavots,1400,L'Abergement-Clémenciat
48,Impasse des Pavots,1400,L'Abergement-Clémenciat
86,Chemin du Picardet,1400,L'Abergement-Clémenciat
167,Chemin des Pichoux,1400,L'Abergement-Clémenciat
400,Chemin des Pichoux,1400,L'Abergement-Clémenciat
451,Chemin des Pichoux,1400,L'Abergement-Clémenciat
75,Chemin des Pichoux,1400,L'Abergement-Clémenciat
25,Chemin de la Planche,1400,L'Abergement-Clémenciat
47,Chemin de la Planche,1400,L'Abergement-Clémenciat
109,Impasse du Plat,1400,L'Abergement-Clémenciat
129,Impasse du Plat,1400,L'Abergement-Clémenciat
151,Impasse du Plat,1400,L'Abergement-Clémenciat
153,Impasse du Plat,1400,L'Abergement-Clémenciat
34,Impasse du Plat,1400,L'Abergement-Clémenciat
43,Impasse du Plat,1400,L'Abergement-Clémenciat
64,Impasse du Plat,1400,L'Abergement-Clémenciat
77,Impasse du Plat,1400,L'Abergement-Clémenciat
87,Impasse du Plat,1400,L'Abergement-Clémenciat
80,Chemin de Polain,1400,L'Abergement-Clémenciat
80BIS,Chemin de Polain,1400,L'Abergement-Clémenciat
117,Chemin de la Pommerelle,1400,L'Abergement-Clémenciat
155,Chemin de la Pommerelle,1400,L'Abergement-Clémenciat
95,Chemin de la Pommerelle,1400,L'Abergement-Clémenciat
487,Chemin du Sorbier,1400,L'Abergement-Clémenciat
41,Chemin sous Brody,1400,L'Abergement-Clémenciat
44,Chemin sous Brody,1400,L'Abergement-Clémenciat
36,Impasse des Soyeux,1400,L'Abergement-Clémenciat
37,Impasse des Soyeux,1400,L'Abergement-Clémenciat
38,Impasse des Soyeux,1400,L'Abergement-Clémenciat
40,Impasse des Soyeux,1400,L'Abergement-Clémenciat
42,Impasse des Soyeux,1400,L'Abergement-Clémenciat
43,Impasse des Soyeux,1400,L'Abergement-Clémenciat
118,Rue du Stade,1400,L'Abergement-Clémenciat
123,Rue du Stade,1400,L'Abergement-Clémenciat
177,Rue du Stade,1400,L'Abergement-Clémenciat
260,Rue du Stade,1400,L'Abergement-Clémenciat
27,Rue du Stade,1400,L'Abergement-Clémenciat
290,Rue du Stade,1400,L'Abergement-Clémenciat
300,Rue du Stade,1400,L'Abergement-Clémenciat
33,Rue du Stade,1400,L'Abergement-Clémenciat
36,Rue du Stade,1400,L'Abergement-Clémenciat
72,Rue du Stade,1400,L'Abergement-Clémenciat
77,Rue du Stade,1400,L'Abergement-Clémenciat
20,Impasse des Tilleuls,1400,L'Abergement-Clémenciat
25,Impasse des Tilleuls,1400,L'Abergement-Clémenciat
33,Impasse des Tilleuls,1400,L'Abergement-Clémenciat
50,Impasse des Tilleuls,1400,L'Abergement-Clémenciat
58,Impasse des Tilleuls,1400,L'Abergement-Clémenciat
73,Impasse des Tilleuls,1400,L'Abergement-Clémenciat
76,Impasse des Tilleuls,1400,L'Abergement-Clémenciat
79,Impasse des Tilleuls,1400,L'Abergement-Clémenciat
81,Impasse des Tilleuls,1400,L'Abergement-Clémenciat
397,Route de Vernisson,1400,L'Abergement-Clémenciat
63,Impasse des Vers à Soie,1400,L'Abergement-Clémenciat
66,Impasse des Vers à Soie,1400,L'Abergement-Clémenciat
71,Impasse des Vers à Soie,1400,L'Abergement-Clémenciat
